timestamp,sex,height,weight,wingspan,years_climbing,indoor_outdoor,hardest_boulder_ever,hardest_boulder_recent,hardest_boulder_confident,hardest_route_ever,hardest_route_recent,hardest_route_confident,weekly_count_climbing,weekly_hours_climbing,weekly_hours_training,weekly_count_hangboard,hangboard_grips,hangboard_style,weekly_count_campus,weekly_hours_campus,weekly_count_endurance,endurance_style,weekly_count_strength,session_hours_strength,strength_style,other_activities,pullups_maxcount,pushups_maxcount,cid
25/02/2017 09:25:43,M,187.96,77.1,195.58,2.5 - 3 years,Indoor Climbing only,V9,V9,V5,28,28,22,3,2,2,1,"['Half Crimp', 'Open Crimp', 'Front 3', 'Middle 2', 'Slopers', 'Pinch']","['Min Edge', 'Repeaters', 'Other protocol']",1,1,1,['4x4'],2,3,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",['biking'],25.0,30.0,moonboarding gumby
10/03/2017 17:59:30,M,184.0,75.0,,4 - 4.5 years,Indoor and outdoor climbing,V6,V6,V4,22,22,21,2,6,2,4,"['Half Crimp', 'Open Crimp']",['One arm hang program'],0,0,2,"['Laps of routes', 'ARC', ""Feet on 'campusing'""]",1,1,"['Core', 'Upper body pulling', 'Upper body pushing']",,15.0,,bomber dirtbag
11/03/2017 00:42:32,M,178.0,79.0,181.0,.5 - 1 years,Indoor and outdoor climbing,V6,V6,V4,25,25,23,3,5,4,2,"['Open Crimp', 'Front 3', 'Front 2', 'Middle 2', 'Slopers']","['Max weight', 'Repeaters']",0,0,2,"['hangboard repeater protocols', 'Laps of routes']",3,3,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",['cardio'],17.0,70.0,chalk-snorting finger
18/03/2017 20:41:51,F,170.0,51.0,168.0,5 - 5.5 years,Indoor and outdoor climbing,V7,V4,V4,28,I don't climb routes,21,2,4,5,0,"[""I don't Hangboard""]",,0,0,0,['route climbing intervals'],1,1,"['Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,15.0,30.0,elite crusher
21/03/2017 09:24:53,M,182.0,83.6,180.0,1 - 1.5 years,Indoor and outdoor climbing,V6,V6,V3,I don't climb routes,I don't climb routes,I don't climb routes,3,5,4,0,"[""I don't Hangboard""]",,1,1,0,"['4x4', ""Feet on 'campusing'""]",0,0,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,6.0,,chalk-eating gym bro
19/04/2017 19:35:12,M,165.0,68.0,178.0,More than 15 years,Indoor and outdoor climbing,V13,V10,V10,33,33,32,3,5,4,0,"[""I don't Hangboard""]",,0,0,0,['Laps of routes'],0,0,,,10.0,30.0,friendly tweaked pulley
19/04/2017 22:37:25,M,177.0,71.0,177.0,.5 - 1 years,Indoor Climbing only,V5,V5,V4,I don't climb routes,I don't climb routes,I don't climb routes,3,3,3,0,"[""I don't Hangboard""]",,1,1,0,,0,0,['Core'],,15.0,20.0,frenzied sloper expert
19/04/2017 23:08:28,M,183.0,80.0,183.0,2 - 2.5 years,Indoor and outdoor climbing,V7,V7,V4,26,24,22,2,3,1,0,"[""I don't Hangboard""]",,1,0,0,,1,1,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",['cardio'],15.0,40.0,kid dirtbag
19/04/2017 23:11:36,M,183.0,70.0,187.0,.5 - 1 years,Indoor and outdoor climbing,V7,V7,V5,25,25,22,3,8,1,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,18.0,,dirt-eating couch surfer
19/04/2017 23:20:10,F,178.0,61.0,170.0,1 - 1.5 years,Indoor and outdoor climbing,V3,V3,V2,19,19,17,3,9,1,0,"[""I don't Hangboard""]",,0,0,1,"['Laps of routes', ""Feet on 'campusing'""]",1,1,['Core'],['running'],3.0,10.0,frenzied sloper hater
19/04/2017 23:30:10,M,180.0,74.8,180.0,7.5 - 8 years,Indoor and outdoor climbing,V10,V10,V9,31,30,28,4,14,6,2,['Half Crimp'],"['Max weight', 'Min Edge']",1,1,1,['4x4'],1,1,['Core'],,15.0,,chalk-snorting gumby
19/04/2017 23:57:00,M,175.0,72.0,182.0,0 - .5 years,Indoor Climbing only,I don't boulder,I don't boulder,I don't boulder,26,26,25,3,8,1,2,"['Open Crimp', 'Front 3', 'Slopers', 'Pinch']","['Repeaters', '""no hangs""']",0,0,2,"['4x4', 'hangboard repeater protocols']",4,4,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['yoga', 'mountain biking', 'acrobatics']",18.0,40.0,dirt-eating sloper expert
20/04/2017 00:00:02,M,168.0,59.0,168.0,0 - .5 years,Indoor Climbing only,V7,V7,V6,22,22,20,2,3,4,2,"['Open Crimp', 'Pinch']",['Max weight'],0,0,0,,2,4,"['Upper body pulling', 'Upper body pushing']",,12.0,20.0,friendly afficionado
20/04/2017 00:10:19,F,162.0,,162.0,1 - 1.5 years,Indoor and outdoor climbing,V4,V3,V2,22,20,18,4,10,1,0,"[""I don't Hangboard""]",,0,0,1,"['4x4', 'Laps of routes', 'route climbing intervals']",0,0,,['cardio'],,,static masochist
20/04/2017 00:31:30,M,172.0,72.0,172.0,3.5 - 4 years,Indoor and outdoor climbing,V7,V7,V5,I don't climb routes,I don't climb routes,I don't climb routes,4,4,10,2,"['Half Crimp', 'Pinch']","['Max weight', '""no hangs""']",0,0,1,['ARC'],2,4,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,20.0,,pinch-loving dirtbag
20/04/2017 01:12:01,M,178.0,77.0,178.0,4.5 - 5 years,Indoor and outdoor climbing,V7,V6,V4,27,24,22,3,8,2,0,"[""I don't Hangboard""]",,0,0,1,"['4x4', 'Laps of routes']",1,2,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']","['yoga', 'running']",15.0,,moonboarding afficionado
20/04/2017 01:47:22,M,178.0,81.0,191.0,4 - 4.5 years,Indoor Climbing only,V6,V6,V3,21,I don't climb routes,19,2,4,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,10.0,,elite amateur
20/04/2017 02:51:13,F,152.0,54.0,152.0,1.5 - 2 years,Indoor Climbing only,V2,V2,V1,I don't climb routes,I don't climb routes,I don't climb routes,1,2,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,['yoga'],,20.0,dry-firing jug lord
20/04/2017 02:51:37,F,160.0,54.4,160.0,.5 - 1 years,Indoor and outdoor climbing,V4,V4,V3,23,22,21,2,4,2,0,"[""I don't Hangboard""]",,0,0,1,"['4x4', 'Max moves', 'Laps of routes', 'ARC']",2,2,"['Antagonists', 'Legs', 'Core']","['yoga', 'skiing']",4.0,,elite ladder admirer
20/04/2017 03:49:48,M,196.0,93.0,204.0,0 - .5 years,Indoor Climbing only,V6,V5,V3,24,20,15,3,6,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,2.0,,frenzied ladder admirer
20/04/2017 04:00:10,F,160.0,56.0,160.0,2 - 2.5 years,Indoor and outdoor climbing,V4,V4,V2,20,20,17,2,4,1,2,"['Full Crimp', 'Half Crimp', 'Open Crimp']",['Other protocol'],0,0,0,,3,4,"['Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['yoga'],5.0,,kid van life
20/04/2017 04:12:13,M,187.96,77.5643,192.0,6.5 - 7 years,Indoor and outdoor climbing,V7,V7,V4,29,26,24,2,8,5,1,"['Full Crimp', 'Half Crimp', 'Open Crimp', 'Front 3', 'Front 2', 'Middle 2', 'Slopers']",['Repeaters'],0,0,1,"['hangboard repeater protocols', 'route climbing intervals', 'threshold intervals']",1,2,"['Antagonists', 'Legs', 'Upper body pulling', 'Upper body pushing']",,18.0,18.0,old masochist
20/04/2017 04:19:57,M,185.0,66.0,188.0,6 - 6.5 years,Indoor and outdoor climbing,V10,V10,V6,27,25,24,4,14,3,0,"[""I don't Hangboard""]",,0,0,0,['other'],2,2,['Core'],,30.0,50.0,chalk-eating ladder admirer
20/04/2017 05:08:48,M,184.0,59.0,190.0,4 - 4.5 years,Indoor and outdoor climbing,V4,V4,V3,19,19,17,1,2,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,['running'],4.0,20.0,crimp-hating pinchster
20/04/2017 05:19:40,M,189.0,70.0,191.0,2 - 2.5 years,Indoor and outdoor climbing,V7,V7,V5,25,25,23,5,9,1,0,"[""I don't Hangboard""]",,0,0,2,"['4x4', 'Laps of routes']",1,1,['Core'],,,,frolicking setter
20/04/2017 06:28:06,M,178.0,81.6,178.0,.5 - 1 years,Indoor Climbing only,V5,V4,V3,I don't climb routes,I don't climb routes,I don't climb routes,2,3,0,0,"[""I don't Hangboard""]",,0,0,0,,1,1,"['Upper body pulling', 'Upper body pushing']",['cardio'],18.0,50.0,chalk-eating van life
20/04/2017 06:30:38,M,175.0,58.0,178.0,1.5 - 2 years,Indoor and outdoor climbing,V8,V8,V5,26,26,24,4,9,4,2,"['Half Crimp', 'Open Crimp', 'Front 3', 'Front 2', 'Slopers', 'Pinch']","['Max weight', 'Min Edge']",1,1,2,"['4x4', 'Max moves', 'systems boards']",2,2,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",['yoga'],,,novice jug lord
20/04/2017 07:09:49,M,178.0,66.0,180.0,6 - 6.5 years,Indoor and outdoor climbing,V8,V8,V6,24,24,20,3,10,6,1,"['Open Crimp', 'Slopers']",['Other protocol'],1,2,0,,1,3,"['Antagonists', 'Core']",['cardio'],20.0,20.0,gnarly amateur
20/04/2017 07:27:26,M,169.0,79.0,162.0,.5 - 1 years,Indoor and outdoor climbing,V4,V4,V3,18,17,16,3,7,2,0,"[""I don't Hangboard""]",,3,1,2,"['Max moves', 'Laps of routes', ""Feet on 'campusing'"", 'route climbing intervals']",4,9,"['Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['cardio'],28.0,95.0,dynamic van life
20/04/2017 11:00:30,M,185.0,70.3,196.0,2 - 2.5 years,Indoor and outdoor climbing,V7,V7,V5,22,I don't climb routes,22,3,10,6,1,"['Full Crimp', 'Half Crimp', 'Open Crimp', 'Slopers', 'Pinch']",['Repeaters'],0,0,0,,3,6,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",['weight training'],20.0,35.0,crack-addicted gym bro
20/04/2017 11:41:23,F,165.0,61.0,160.6,1 - 1.5 years,Indoor and outdoor climbing,V4,V4,V2,19,19,17,3,7,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,4.0,,dry-firing masochist
20/04/2017 11:57:44,M,179.0,73.0,181.0,0 - .5 years,Indoor Climbing only,V4,V4,V3,21,21,17,2,6,0,0,"[""I don't Hangboard""]",,0,0,0,,2,4,"['Legs', 'Upper body pulling', 'Upper body pushing']",,18.0,70.0,sanded gumby
20/04/2017 12:10:52,M,180.0,72.5,160.0,1.5 - 2 years,Indoor and outdoor climbing,V8,V8,V6,25,25,22,5,8,4,1,"['Open Crimp', 'Front 3', 'Back 3', 'Slopers']",['Repeaters'],0,0,2,"['4x4', 'systems boards']",2,3,"['Core', 'Upper body pulling', 'Upper body pushing']",,25.0,100.0,sturdy hydroflask
20/04/2017 12:45:18,M,178.0,68.0,180.0,2 - 2.5 years,Indoor and outdoor climbing,V9,V8,V5,23,23,21,2,6,5,2,"['Half Crimp', 'Open Crimp', 'Slopers']","['Max weight', 'Repeaters']",2,2,2,"['4x4', 'hangboard repeater protocols', 'systems boards']",2,3,"['Antagonists', 'Core', 'Upper body pulling']",,25.0,,gnarly crusher
20/04/2017 13:07:22,F,158.0,54.0,148.0,2.5 - 3 years,Indoor and outdoor climbing,I don't boulder,I don't boulder,I don't boulder,19,20,17,2,6,0,0,"[""I don't Hangboard""]",,0,0,0,,2,6,,,,,crimp-loving pulley
20/04/2017 14:06:19,M,183.0,81.0,185.0,6.5 - 7 years,Indoor and outdoor climbing,V10,V9,V7,29,I don't climb routes,27,3,6,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,,,dynamic finger
20/04/2017 14:07:46,M,183.0,86.0,188.0,3.5 - 4 years,Indoor and outdoor climbing,V7,V7,V5,21,21,18,3,6,2,0,"['Open Crimp', 'Front 3', 'Back 3', 'Middle 2', 'Slopers', 'Pinch']","['Max weight', 'Min Edge', 'Repeaters']",0,0,0,"['4x4', 'hangboard repeater protocols', 'systems boards', 'Laps of routes', 'ARC']",2,4,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,13.0,40.0,jug-loving amateur
20/04/2017 14:42:18,M,170.0,85.0,168.0,1 - 1.5 years,Indoor Climbing only,V2,V2,V1,23,23,19,2,8,2,1,"['Open Crimp', 'Middle 2']",['Other protocol'],0,0,0,,2,2,"['Antagonists', 'Upper body pulling', 'Upper body pushing']",,8.0,10.0,friendly dirtbag
20/04/2017 22:04:17,M,185.0,78.0,175.0,.5 - 1 years,Indoor Climbing only,V7,V7,V4,24,24,21,2,5,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,12.0,,big afficionado
20/04/2017 22:04:17,M,185.0,78.0,175.0,.5 - 1 years,Indoor Climbing only,V7,V7,V4,24,24,21,2,5,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,12.0,,chalk-eating slab monarch
20/04/2017 23:49:06,M,180.0,81.65,,2 - 2.5 years,Indoor and outdoor climbing,V7,V6,V4,25,23,21,3,10,2,0,"['Half Crimp', 'Middle 2', 'Slopers', 'Pinch']",['Repeaters'],0,0,0,,0,0,,,8.0,,sloper-hating dirtbag
21/04/2017 01:13:29,M,178.0,74.5,177.0,10.5 - 11 years,Indoor and outdoor climbing,V7,V7,V5,25,25,20,3,5,2,1,"['Half Crimp', 'Open Crimp']","['Max weight', 'Repeaters']",2,1,1,"['4x4', 'hangboard repeater protocols', 'ARC']",1,1,"['Core', 'Upper body pulling']",,,,gnarly gumby
21/04/2017 01:47:23,M,178.0,82.0,180.0,1 - 1.5 years,Indoor and outdoor climbing,V5,V5,V3,19,18,17,2,6,0,0,"[""I don't Hangboard""]",,0,0,0,,1,1,"['Antagonists', 'Upper body pulling', 'Upper body pushing']",,,,dry-firing sloper expert
21/04/2017 02:26:00,M,176.0,76.0,170.0,1 - 1.5 years,Indoor and outdoor climbing,V6,V6,V5,22,22,22,3,6,0,0,"[""I don't Hangboard""]",,0,0,1,['ARC'],3,3,"['Antagonists', 'Core']","['yoga', 'running']",,,pinch-hating ladder admirer
21/04/2017 07:17:11,M,183.0,79.0,181.0,3.5 - 4 years,Indoor and outdoor climbing,V9,V9,V5,27,21,25,5,24,8,2,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Middle 2', 'Slopers', 'Pinch', 'Monos']","['Max weight', 'Min Edge', 'Repeaters', 'One arm hang program']",0,0,2,"['4x4', 'hangboard repeater protocols', 'Laps of routes', 'ARC']",1,1,"['Upper body pulling', 'Upper body pushing']",['stretching'],19.0,50.0,calloused crimper
21/04/2017 08:35:20,M,167.0,74.0,167.0,1 - 1.5 years,Indoor Climbing only,V6,V6,V4,I don't climb routes,I don't climb routes,I don't climb routes,2,5,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,,,moonboarding gym bro
21/04/2017 10:14:21,M,182.9,80.0,180.0,3.5 - 4 years,Indoor and outdoor climbing,V8,V7,V6,27,25,24,3,5,4,2,"['Open Crimp', 'Slopers', 'Pinch']",['Min Edge'],1,1,1,['Laps of routes'],2,2,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['yoga'],20.0,60.0,chalk-snorting pulley
22/04/2017 04:41:10,M,183.0,80.0,,10.5 - 11 years,Indoor and outdoor climbing,V9,V8,V6,I don't climb routes,I don't climb routes,I don't climb routes,2,3,3,0,"[""I don't Hangboard""]",,2,1,1,['4x4'],2,2,"['Antagonists', 'Upper body pushing']",['yoga'],35.0,50.0,chossy crimper
22/04/2017 13:16:54,M,180.0,92.0,190.0,1 - 1.5 years,Indoor and outdoor climbing,V5,V4,V3,19,18,17,2,4,0,0,"[""I don't Hangboard""]",,0,0,1,"['4x4', 'Max moves']",1,1,"['Legs', 'Core', 'Upper body pulling']",,8.0,25.0,moonboarding sloper hater
23/04/2017 18:56:39,F,165.0,53.5,155.0,1.5 - 2 years,Indoor Climbing only,V6,V6,V5,25,25,24,4,5,3,1,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Slopers', 'Pinch']",['Repeaters'],0,0,1,"['hangboard repeater protocols', 'Laps of routes', 'ARC']",0,0,,['cardio'],15.0,70.0,crimp-loving crusher
24/04/2017 13:56:05,M,180.0,70.0,183.0,6 - 6.5 years,Indoor and outdoor climbing,V9,V8,V7,31,31,30,5,8,3,3,"['Half Crimp', 'Front 3', 'Middle 2', 'Slopers']","['Repeaters', 'One arm hang program']",0,0,1,['4x4'],2,2,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,25.0,30.0,old dirtbag
24/04/2017 19:34:13,M,192.0,89.0,208.0,1.5 - 2 years,Indoor and outdoor climbing,V6,V6,V4,23,23,21,3,10,4,0,"[""I don't Hangboard""]",,0,0,0,,6,4,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,,,old crusher
25/04/2017 03:28:23,M,177.5,72.5,179.0,.5 - 1 years,Indoor and outdoor climbing,V5,V5,V3,19,19,17,3,4,3,1,"['Half Crimp', 'Open Crimp']",['Max weight'],0,0,1,"['4x4', 'ARC']",2,2,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['yoga', 'mountain biking']",20.0,,free setter
25/04/2017 13:08:12,F,169.0,57.0,170.0,.5 - 1 years,Indoor Climbing only,V3,V3,V1,17,17,17,2,4,0,0,"[""I don't Hangboard""]",,0,0,0,,4,8,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['cardio'],4.0,25.0,chossy gumby
26/04/2017 05:41:31,M,171.0,68.0,175.0,1 - 1.5 years,Indoor and outdoor climbing,V8,V8,V5,I don't climb routes,I don't climb routes,I don't climb routes,3,6,0,0,"[""I don't Hangboard""]",,0,0,1,['Max moves'],0,0,,"['yoga', 'soccer']",,,dry-firing gumby
26/04/2017 07:32:34,M,180.0,74.8,184.0,12 - 12.5 years,Indoor and outdoor climbing,V7,V7,V5,29,28,26,3,8,4,1,['Half Crimp'],"['Max weight', 'One arm hang program', '""no hangs""']",0,0,1,"['4x4', 'route climbing intervals']",1,1,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",['walking'],,,big gumby
26/04/2017 11:50:50,M,174.0,68.0,175.0,2 - 2.5 years,Indoor and outdoor climbing,V8,V8,V6,24,24,21,4,5,3,1,['Open Crimp'],['Repeaters'],2,1,1,,1,1,"['Core', 'Upper body pulling']",,,,friendly hand
29/04/2017 18:13:57,M,194.0,80.0,196.0,0 - .5 years,Indoor Climbing only,V3,V3,V2,16,16,15,4,7,1,2,"['Open Crimp', 'Slopers']",['Min Edge'],0,0,1,['Laps of routes'],2,1,"['Core', 'Upper body pulling']",['cardio'],12.0,45.0,free chalk eater
30/04/2017 06:40:42,M,183.0,98.0,183.0,5 - 5.5 years,Indoor and outdoor climbing,V4,V4,V3,24,21,20,3,10,2,1,"['Full Crimp', 'Middle 2', 'Slopers']",['Max weight'],0,0,2,['Laps of routes'],2,5,"['Core', 'Upper body pulling', 'Upper body pushing']",['running'],9.0,,sanded crimper
01/05/2017 15:03:19,M,160.0,64.41,159.6,5 - 5.5 years,Indoor and outdoor climbing,V7,V7,V5,I don't climb routes,I don't climb routes,I don't climb routes,2,7,3,0,"[""I don't Hangboard""]",,0,0,0,,2,2,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",['yoga'],30.0,,sloper-loving jug lord
02/05/2017 03:52:12,M,179.0,68.0,179.0,7 - 7.5 years,Indoor and outdoor climbing,V6,V5,V4,26,22,18,3,6,1,1,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Front 2', 'Middle 2', 'Back 2', 'Slopers']",['Repeaters'],0,0,0,,0,0,,['cardio'],12.0,,pinch-hating dirtbag
04/05/2017 05:58:23,M,186.0,78.0,190.0,8.5 - 9 years,Indoor Climbing only,V8,V8,V5,27,21,22,2,4,2,0,"[""I don't Hangboard""]",,2,1,0,,0,0,['Upper body pulling'],,12.0,15.0,kid tendonitis
08/05/2017 02:59:05,M,171.0,65.0,168.0,.5 - 1 years,Indoor and outdoor climbing,V3,V3,V2,18,18,17,3,6,1,0,"[""I don't Hangboard""]",,1,2,2,['Laps of routes'],2,2,"['Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['running'],20.0,35.0,calloused sloper hater
26/05/2017 05:09:10,M,172.0,61.0,180.0,.5 - 1 years,Indoor and outdoor climbing,V8,V8,V6,25,25,20,4,6,8,2,"['Half Crimp', 'Open Crimp', 'Back 3', 'Slopers', 'Pinch']",['Max weight'],2,2,1,"['4x4', 'systems boards', 'other']",3,4,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",['running'],35.0,14.0,chalk-eating pulley
16/06/2017 07:44:26,M,183.0,79.0,191.0,5 - 5.5 years,Indoor and outdoor climbing,V9,V9,V7,I don't climb routes,I don't climb routes,I don't climb routes,4,8,3,1,"['Full Crimp', 'Half Crimp', 'Open Crimp', 'Middle 2', 'Slopers']","['Min Edge', 'Repeaters']",0,0,0,,3,3,"['Antagonists', 'Core', 'Upper body pulling']",,20.0,33.0,pinch-hating crimper
19/06/2017 18:56:05,M,162.0,56.0,162.0,.5 - 1 years,Indoor Climbing only,V5,V5,V3,20,20,18,3,7,1,0,"[""I don't Hangboard""]",,0,0,0,['route climbing intervals'],1,1,"['Antagonists', 'Core']","['yoga', 'cardio']",12.0,35.0,free pulley
22/06/2017 20:37:41,M,182.0,83.0,196.0,8.5 - 9 years,Indoor and outdoor climbing,V14,V14,V10,I don't climb routes,I don't climb routes,I don't climb routes,4,8,12,1,"['Full Crimp', 'Half Crimp']","['Max weight', 'One arm hang program']",0,0,0,,3,3,['Upper body pulling'],,80.0,50.0,crimp-loving hydroflask
06/07/2017 23:37:43,F,178.0,64.0,179.0,.5 - 1 years,Indoor Climbing only,V6,V6,V4,I don't climb routes,I don't climb routes,I don't climb routes,3,6,0,0,"[""I don't Hangboard""]",,0,0,0,,3,1,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,9.0,10.0,sanded jug lord
21/07/2017 22:45:48,M,177.0,64.0,192.0,4 - 4.5 years,Indoor and outdoor climbing,V10,V9,V7,30,I don't climb routes,26,5,20,4,2,['Open Crimp'],['One arm hang program'],1,1,0,,1,2,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,30.0,40.0,static crusher
01/09/2017 23:27:25,M,,69.0,,10 - 10.5 years,Indoor and outdoor climbing,V9,V8,V6,28,26,25,3,2,4,2,"['Open Crimp', 'Front 3', 'Middle 2', 'Pinch']","['Max weight', 'Repeaters', 'One arm hang program']",0,0,2,"['4x4', 'Laps of routes']",2,1,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",['yoga'],,,dirt-eating pebble
03/09/2017 11:15:09,M,175.0,66.0,173.0,.5 - 1 years,Indoor Climbing only,V5,V5,V3,I don't climb routes,I don't climb routes,I don't climb routes,3,6,0,0,"[""I don't Hangboard""]",,0,0,0,,3,4,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['stretching', 'trail running', 'running']",10.0,25.0,chossy masochist
30/11/2017 13:24:07,F,162.5,61.0,168.0,3 - 3.5 years,Indoor and outdoor climbing,V9,V9,V8,12,12,12,4,7,8,2,"['Half Crimp', 'Open Crimp', 'Pinch']","['Max weight', 'One arm hang program']",1,1,3,"['4x4', 'hangboard repeater protocols', 'Max moves', 'systems boards']",3,6,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,12.0,40.0,pinch-hating sloper hater
16/01/2018 06:28:46,F,163.0,,166.0,0 - .5 years,Indoor Climbing only,V6,V6,V4,24,24,21,5,12,2,0,"[""I don't Hangboard""]",,0,0,3,"['Laps of routes', 'other']",3,4,"['Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,,,novice finger
18/01/2018 10:00:41,M,177.0,74.0,183.0,7 - 7.5 years,Indoor and outdoor climbing,V10,V8,V7,29,27,27,3,2,12,2,['Half Crimp'],"['Max weight', 'Min Edge', 'Repeaters']",1,1,1,"['4x4', 'hangboard repeater protocols', 'systems boards']",2,2,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,25.0,69.0,crack-addicted amateur
15/02/2018 09:22:16,M,185.0,74.0,180.0,1.5 - 2 years,Indoor Climbing only,V6,V5,V4,25,25,24,2,4,4,0,"['Half Crimp', 'Open Crimp']",['Max weight'],0,0,0,,0,0,"['Antagonists', 'Core']",,,,frenzied couch surfer
11/03/2018 21:18:39,M,180.0,78.0,181.0,14 - 14.5 years,Indoor and outdoor climbing,V10,V9,V7,28,26,28,4,10,12,2,"['Half Crimp', 'Monos']","['Max weight', 'One arm hang program']",1,1,1,['route climbing intervals'],2,1,"['Antagonists', 'Legs', 'Core']",,30.0,30.0,frenzied masochist
18/04/2018 14:52:25,M,177.5,72.0,180.0,10 - 10.5 years,Indoor and outdoor climbing,V6,V5,V4,26,25,24,3,3,3,1,"['Half Crimp', 'Front 3', 'Front 2', 'Middle 2', 'Slopers', 'Pinch']",['Repeaters'],1,1,0,['systems boards'],2,1,"['Antagonists', 'Core', 'Upper body pushing']",,,,moonboarding crimper
23/04/2018 09:38:43,M,178.0,72.0,176.0,0 - .5 years,Indoor Climbing only,V4,V4,V3,I don't climb routes,I don't climb routes,I don't climb routes,3,7,0,0,"[""I don't Hangboard""]",,0,0,0,,2,1,"['Antagonists', 'Core', 'Upper body pushing']",,,,big tweaked pulley
29/06/2018 09:56:41,M,172.0,57.0,172.0,.5 - 1 years,Indoor Climbing only,V6,V6,V4,25,25,23,3,6,1,0,"[""I don't Hangboard""]",,0,0,0,,2,1,['Antagonists'],,,,calloused afficionado
29/06/2018 22:25:30,M,180.0,82.0,180.0,2.5 - 3 years,Indoor Climbing only,V6,V4,V4,24,24,22,1,2,0,0,"[""I don't Hangboard""]",,0,0,0,['other'],0,0,,['running'],10.0,30.0,novice chalk eater
28/07/2018 05:04:16,M,185.0,88.45,,10 - 10.5 years,Indoor and outdoor climbing,V9,V8,V6,12,11,11,3,5,2,2,"['Half Crimp', 'Open Crimp']",['Max weight'],0,0,0,"['4x4', 'hangboard repeater protocols']",2,4,"['Antagonists', 'Legs', 'Upper body pushing']","['yoga', 'running']",20.0,50.0,couch-surfing dirtbag
28/08/2018 19:31:05,M,174.0,75.0,178.0,2 - 2.5 years,Indoor and outdoor climbing,V5,V5,V4,24,24,20,3,3,4,2,"['Half Crimp', 'Open Crimp']",['Min Edge'],0,0,1,"['Max moves', 'Laps of routes']",2,1,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,12.0,45.0,old afficionado
30/08/2018 00:44:17,M,183.0,85.0,187.0,2 - 2.5 years,Indoor Climbing only,V5,V5,V3,22,22,18,3,9,2,2,"['Half Crimp', 'Open Crimp']",['Max weight'],0,0,0,,2,3,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",,,,calloused slab monarch
30/08/2018 04:40:02,M,176.0,68.0,176.0,1.5 - 2 years,Indoor and outdoor climbing,V8,V8,V6,I don't climb routes,I don't climb routes,I don't climb routes,2,4,2,0,"[""I don't Hangboard""]",,0,0,0,,1,1,"['Antagonists', 'Upper body pulling', 'Upper body pushing']",,,,elite finger
03/09/2018 17:34:47,M,180.0,64.0,180.0,3.5 - 4 years,Outdoor Climbing only,I don't boulder,I don't boulder,I don't boulder,29,29,22,4,6,3,2,"['Half Crimp', 'Open Crimp']",['Repeaters'],0,0,0,,2,3,"['Core', 'Upper body pulling']",['yoga'],,,friendly sloper hater
